Census_year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading_name,Business_address,Number of patrons,Longitude,Latitude,Location
2016,804,110988,110988,29-65 South Wharf Promenade SOUTH WHARF 3006,Southbank,Plus 5,37 South Wharf Promenade SOUTH WHARF 3006,90,144.94743,-37.82556,"-37.82556, 144.94743"
2016,806,110343,640947,27-45 Whiteman Street SOUTHBANK 3006,Southbank,Kingpin Bowling Crown,27 Whiteman Street SOUTHBANK 3006,347,,,
2016,807,108054,108054,40-56 Queens Bridge Street SOUTHBANK 3006,Southbank,Mesh/Tonic Bar,"Part Ground , 40-56 Queens Bridge Street SOUTHBANK 3006",300,144.9587,-37.82562,"-37.82562, 144.9587"
2016,808,110385,110385,174-184 City Road SOUTHBANK 3006,Southbank,Rumour Restaurant Bar & Lounge,38 City Road SOUTHBANK 3006,100,144.9606,-37.82548,"-37.82548, 144.9606"
2016,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,Locker Room Club Bar,"Part Ground , 140 Harbour Esplanade DOCKLANDS 3008",500,144.94615,-37.81812,"-37.81812, 144.94615"
2016,1105,628712,628712,717-731 Collins Street DOCKLANDS 3008,Docklands,Bar Nicional,"Tenancy 47, Ground , 727 Collins Street DOCKLANDS 3008",75,,,
2016,2523,614830,614830,524 Macaulay Road KENSINGTON 3031,Kensington,Lost and Found,524 Macaulay Road KENSINGTON 3031,40,,,
2017,6,578321,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Beer De Luxe,2 Swanston Street MELBOURNE 3000,1000,144.96994,-37.81778,"-37.81778, 144.96994"
2017,12,104824,104824,11A Highlander Lane MELBOURNE 3000,Melbourne (CBD),Highlander Bar,11A Highlander Lane MELBOURNE 3000,202,144.95797,-37.8197,"-37.8197, 144.95797"
2017,12,105401,105401,14-20 King Street MELBOURNE 3000,Melbourne (CBD),Tramp Bar,"Basement , 20 King Street MELBOURNE 3000",260,144.95771,-37.81978,"-37.81978, 144.95771"
2017,14,101099,101099,16-26 Bond Street MELBOURNE 3000,Melbourne (CBD),Bond Melbourne,"Ground , 20-24 Bond Street MELBOURNE 3000",500,144.96306,-37.81815,"-37.81815, 144.96306"
2017,14,103172,103172,31-39 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),The Joint Bar,"Level 1, 35 Elizabeth Street MELBOURNE 3000",329,144.96433,-37.81742,"-37.81742, 144.96433"
2017,14,103946,103946,313-315 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Randy Dragon,"Unit 1, Basement , 313-315 Flinders Lane MELBOURNE 3000",100,144.96385,-37.81764,"-37.81764, 144.96385"
2017,15,109257,109257,1-7 Swanston Street MELBOURNE 3000,Melbourne (CBD),Young & Jacksons,1-7 Swanston Street MELBOURNE 3000,470,144.96702,-37.81736,"-37.81736, 144.96702"
2017,16,108532,108532,27-37 Russell Street MELBOURNE 3000,Melbourne (CBD),Whiskey Den,"Lot , Ground , 27 Russell Street MELBOURNE 3000",40,144.96925,-37.81599,"-37.81599, 144.96925"
2017,17,103922,103922,95-101 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Garden State Hotel,95-101 Flinders Lane MELBOURNE 3000,840,144.9711,-37.81553,"-37.81553, 144.9711"
2017,17,103925,103925,121-123 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Sake Restaurant and Bar,"Unit 1, Gnd & Bmt , 121 Flinders Lane MELBOURNE 3000",350,144.97051,-37.81567,"-37.81567, 144.97051"
2017,17,103926,103926,125-127 Flinders Lane MELBOURNE 3000,Melbourne (CBD),GoGo Bar,"Basement , 125 Flinders Lane MELBOURNE 3000",300,144.9704,-37.81569,"-37.81569, 144.9704"
2017,17,574438,574438,84-94 Flinders Street MELBOURNE 3000,Melbourne (CBD),Eau-De-Vie,Rear 88 Flinders Street MELBOURNE 3000,150,144.97169,-37.81595,"-37.81595, 144.97169"
2017,23,106436,106436,54-60 Market Street MELBOURNE 3000,Melbourne (CBD),Oak & Vine Bar,"Unit 1, Ground , 60 Market Street MELBOURNE 3000",370,144.96082,-37.81778,"-37.81778, 144.96082"
2017,25,101789,101789,252-254 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Hell's Kitchen,"Mezzanine , 20A Flinders Lane MELBOURNE 3000",55,144.9656,-37.8166,"-37.8166, 144.9656"
2017,27,102064,102064,69-73 Collins Street MELBOURNE 3000,Melbourne (CBD),Harley House,"Basement , 71 Collins Street MELBOURNE 3000",210,144.97135,-37.81434,"-37.81434, 144.97135"
2017,27,541562,102071,121-131 Collins Street MELBOURNE 3000,Melbourne (CBD),RU-CO,"Part UprGround , 121-131 Collins Street MELBOURNE 3000",400,144.96981,-37.81512,"-37.81512, 144.96981"
2017,27,597183,102071,121-131 Collins Street MELBOURNE 3000,Melbourne (CBD),Spice Market,"Part LwrGround , 121-131 Collins Street MELBOURNE 3000",800,144.96981,-37.81512,"-37.81512, 144.96981"
2017,33,100727,100727,5-9 Bank Place MELBOURNE 3000,Melbourne (CBD),Mitre Tavern,5-9 Bank Place MELBOURNE 3000,300,144.96029,-37.8168,"-37.8168, 144.96029"
2017,33,105936,105936,433 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Dikstein's Corner Bar,433 Little Collins Street MELBOURNE 3000,145,144.96034,-37.81631,"-37.81631, 144.96034"
2017,33,110148,110148,98-110 William Street MELBOURNE 3000,Melbourne (CBD),The Australian Club,98-110 William Street MELBOURNE 3000,280,144.95912,-37.81675,"-37.81675, 144.95912"
2017,37,102158,102158,86-88 Collins Street MELBOURNE 3000,Melbourne (CBD),Collins Quarter,86A Collins Street MELBOURNE 3000,290,144.97058,-37.81394,"-37.81394, 144.97058"
2017,41,105948,105948,582-584 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Saint & Rogue,582-584 Little Collins Street MELBOURNE 3000,300,144.95535,-37.81742,"-37.81742, 144.95535"
2017,43,101154,101154,483-501 Bourke Street MELBOURNE 3000,Melbourne (CBD),RACV City Club,501 Bourke Street MELBOURNE 3000,410,144.95958,-37.81589,"-37.81589, 144.95958"
2017,43,108068,108068,111-129 Queen Street MELBOURNE 3000,Melbourne (CBD),Blue Diamond,"Level 15, 123 Queen Street MELBOURNE 3000",200,144.96064,-37.81581,"-37.81581, 144.96064"
2017,43,108069,108069,131-141 Queen Street MELBOURNE 3000,Melbourne (CBD),The Turf Bar & Restaurant,"Unit 1, LwrGround , 131 Queen Street MELBOURNE 3000",527,144.96053,-37.8155,"-37.8155, 144.96053"
2017,46,109413,109413,146 Swanston Street MELBOURNE 3000,Melbourne (CBD),Cabinet Bar,11 Swanston Street MELBOURNE 3000,90,144.9662,-37.81418,"-37.81418, 144.9662"
2017,48,101109,101109,39-43 Bourke Street MELBOURNE 3000,Melbourne (CBD),Spleen Central,41 Bourke Street MELBOURNE 3000,100,144.97205,-37.81194,"-37.81194, 144.97205"
2017,48,101113,101113,59-63 Bourke Street MELBOURNE 3000,Melbourne (CBD),Club Asuka,"Level 2, 59-63 Bourke Street MELBOURNE 3000",150,144.97157,-37.81212,"-37.81212, 144.97157"
2017,51,108963,108963,672-696 Bourke Street MELBOURNE 3000,Melbourne (CBD),Mail Exchange Hotel,"Part Basement , 688 Bourke Street MELBOURNE 3000",600,144.95359,-37.81663,"-37.81663, 144.95359"
2017,52,592048,592048,188-202 King Street MELBOURNE 3000,Melbourne (CBD),La Di Da,192-200 King Street MELBOURNE 3000,458,144.95562,-37.81551,"-37.81551, 144.95562"
2017,54,105852,105852,401-405 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),The Apartment Restaurant Club Lounge,"LwrGround , 405 Little Bourke Street MELBOURNE 3000",250,144.96103,-37.81403,"-37.81403, 144.96103"
2017,54,109954,109954,15-19 Warburton Lane MELBOURNE 3000,Melbourne (CBD),Murmur,"Level 1, 15-19 Warburton Lane MELBOURNE 3000",50,144.96185,-37.81381,"-37.81381, 144.96185"
2017,55,101193,101193,338-352 Bourke Street MELBOURNE 3000,Melbourne (CBD),Alto Events,"Part Level 3, 338-352 Bourke Street MELBOURNE 3000",400,144.96329,-37.8136,"-37.8136, 144.96329"
2017,55,101194,101194,314-336 Bourke Street MELBOURNE 3000,Melbourne (CBD),Mural Hall,"Part Level 6, 314-336 Bourke Street MELBOURNE 3000",900,144.96383,-37.81345,"-37.81345, 144.96383"
2017,55,109284,109284,191-205 Swanston Street MELBOURNE 3000,Melbourne (CBD),Black Opal,191 Swanston Street MELBOURNE 3000,200,144.96501,-37.8131,"-37.8131, 144.96501"
2017,56,101207,101207,184-186 Bourke Street MELBOURNE 3000,Melbourne (CBD),Stars KTV and Lounge,"Level 1, 184-186 Bourke Street MELBOURNE 3000",204,144.96769,-37.81268,"-37.81268, 144.96769"
2017,57,101212,101212,152-158 Bourke Street MELBOURNE 3000,Melbourne (CBD),Charltons Entertainment Complex / Roxanne Bar,"Level 2, 2 Bourke Street MELBOURNE 3000",1500,144.96852,-37.81196,"-37.81196, 144.96852"
2017,58,101238,101238,2-8 Bourke Street MELBOURNE 3000,Melbourne (CBD),Imperial Hotel,2-8 Bourke Street MELBOURNE 3000,894,144.97268,-37.8112,"-37.8112, 144.97268"
2017,58,108986,108986,161 Spring Street MELBOURNE 3000,Melbourne (CBD),The European,"Ground , 161 Spring Street MELBOURNE 3000",703,144.97243,-37.81095,"-37.81095, 144.97243"
2017,64,104376,104376,14-20 Goldie Place MELBOURNE 3000,Melbourne (CBD),Word,14-20 Goldie Place MELBOURNE 3000,200,144.96073,-37.81329,"-37.81329, 144.96073"
2017,64,105704,105704,377-381 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Trapt Bar & Escape Rooms,"Unit 1, 377 Lonsdale Street MELBOURNE 3000",331,144.96145,-37.81288,"-37.81288, 144.96145"
2017,66,105694,105694,233-237 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),The Emerald Peacock,233 Lonsdale Street MELBOURNE 3000,300,144.96555,-37.81158,"-37.81158, 144.96555"
2017,66,105695,105695,239 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Ferdydurke,"Level 1, 239 Lonsdale Street MELBOURNE 3000",100,144.96538,-37.81159,"-37.81159, 144.96538"
2017,66,108550,108550,213-217 Russell Street MELBOURNE 3000,Melbourne (CBD),Escape City,"Level 1, 217 Russell Street MELBOURNE 3000",100,144.96724,-37.81156,"-37.81156, 144.96724"
2017,66,109390,109390,264-266 Swanston Street MELBOURNE 3000,Melbourne (CBD),Goldilocks,"Level 4, 264 Swanston Street MELBOURNE 3000",300,144.96515,-37.81181,"-37.81181, 144.96515"
2017,66,109392,109392,248-258 Swanston Street MELBOURNE 3000,Melbourne (CBD),Cookie,"Unit , Level 1, 252 Swanston Street MELBOURNE 3000",300,144.96527,-37.81199,"-37.81199, 144.96527"
2017,66,635138,635138,13 Heffernan Lane MELBOURNE 3000,Melbourne (CBD),Union Electric,13 Heffernan Lane MELBOURNE 3000,72,144.96659,-37.8118,"-37.8118, 144.96659"
2017,67,102198,102198,22-26 Corrs Lane MELBOURNE 3000,Melbourne (CBD),Gr8 Bar,"Basement , 22-26 Corrs Lane MELBOURNE 3000",50,144.96832,-37.811,"-37.811, 144.96832"
2017,67,102200,102200,12-14 Corrs Lane MELBOURNE 3000,Melbourne (CBD),Fad Gallery,"Gnd & Flr1 , 14 Corrs Lane MELBOURNE 3000",80,144.96843,-37.81123,"-37.81123, 144.96843"
2017,67,105673,105673,103-105 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Bomba Tapas Bar and Rooftop,103 Lonsdale Street MELBOURNE 3000,145,144.96925,-37.81049,"-37.81049, 144.96925"
2017,67,105675,105675,113 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Seamstress,113 Lonsdale Street MELBOURNE 3000,160,144.96901,-37.81057,"-37.81057, 144.96901"
2017,74,106017,106017,391-393 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),La La Land,"Level 1, 391 Little Lonsdale Street MELBOURNE 3000",175,144.96034,-37.81187,"-37.81187, 144.96034"
2017,76,589841,105749,221 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Father's Office,249 Little Lonsdale Street MELBOURNE 3000,370,144.96573,-37.81068,"-37.81068, 144.96573"
2017,76,589841,105749,221 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Strike Bowling,245-247 Little Lonsdale Street MELBOURNE 3000,370,144.96573,-37.81068,"-37.81068, 144.96573"
2017,78,103618,103618,242-284 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Coopers Inn,"Shop 1, 242 Exhibition Street MELBOURNE 3000",400,144.96998,-37.80942,"-37.80942, 144.96998"
2017,84,106037,106037,324-328 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Alchemist's Refuge,"Basement , 324-328 Little Lonsdale Street MELBOURNE 3000",60,144.95994,-37.81167,"-37.81167, 144.95994"
2017,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Partyworld,"Shop 301, Level 3, 300 La Trobe Street MELBOURNE 3000",500,144.96284,-37.8109,"-37.8109, 144.96284"
2017,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Hoyts,300 La Trobe Street MELBOURNE 3000,300,144.96284,-37.8109,"-37.8109, 144.96284"
2017,85,109302,109302,281-287 Swanston Street MELBOURNE 3000,Melbourne (CBD),Mui Karaoke,"Level 2, 258 Swanston Street MELBOURNE 3000",243,144.96436,-37.81143,"-37.81143, 144.96436"
2017,85,109304,109304,301-303 Swanston Street MELBOURNE 3000,Melbourne (CBD),Sahara Restaurant,"Level 1, 301 Swanston Street MELBOURNE 3000",140,144.96419,-37.81108,"-37.81108, 144.96419"
2017,96,606638,105490,124 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Pearson and Murph'y Cafe,"Part Ground , 124 La Trobe Street MELBOURNE 3000",156,144.96459,-37.80822,"-37.80822, 144.96459"
2017,103,100160,100160,196-200 A'Beckett Street MELBOURNE 3000,Melbourne (CBD),Nomads Industry Backpackers,196-200 A'Beckett Street MELBOURNE 3000,200,144.95744,-37.80999,"-37.80999, 144.95744"
2017,131,108844,108844,1-5 Spencer Street DOCKLANDS 3008,Docklands,Crown Plaza,1-5 Spencer Street DOCKLANDS 3008,60,144.95505,-37.8226,"-37.8226, 144.95505"
2017,207,106153,106153,331-335 Lygon Street CARLTON 3053,Carlton,Wolfs Lair,Rear 331-335 Lygon Street CARLTON 3053,80,144.96717,-37.79751,"-37.79751, 144.96717"
2017,214,106186,106186,414-422 Lygon Street CARLTON 3053,Carlton,Astor Hotel,414-422 Lygon Street CARLTON 3053,120,144.96781,-37.79695,"-37.79695, 144.96781"
2017,228,101450,101450,223-227 Canning Street CARLTON 3053,Carlton,Dan O'Connell Hotel,223-227 Canning Street CARLTON 3053,100,144.97339,-37.79303,"-37.79303, 144.97339"
2017,255,101593,101593,91-95 Cardigan Street CARLTON 3053,Carlton,Hotel Lincoln,91 Cardigan Street CARLTON 3053,154,144.96451,-37.80449,"-37.80449, 144.96451"
2017,266,106081,106081,27-31 Lygon Street CARLTON 3053,Carlton,The Curtin,27-31 Lygon Street CARLTON 3053,350,144.9657,-37.8062,"-37.8062, 144.9657"
2017,345,103402,103402,33 Errol Street NORTH MELBOURNE 3051,North Melbourne,Townhall Hotel North Melbourne,33 Errol Street NORTH MELBOURNE 3051,80,144.94879,-37.80413,"-37.80413, 144.94879"
2017,358,107887,107887,351-359 Queensberry Street NORTH MELBOURNE 3051,North Melbourne,Bobbie Peels,351-359 Queensberry Street NORTH MELBOURNE 3051,240,144.95597,-37.80396,"-37.80396, 144.95597"
2017,361,109842,109842,240-248 Victoria Street NORTH MELBOURNE 3051,North Melbourne,Central Club Hotel,240-248 Victoria Street NORTH MELBOURNE 3051,150,144.95812,-37.80591,"-37.80591, 144.95812"
2017,375,103809,103809,1-3 Flemington Road NORTH MELBOURNE 3051,North Melbourne,Turf Club Hotel,1-3 Flemington Road NORTH MELBOURNE 3051,629,144.95639,-37.80128,"-37.80128, 144.95639"
2017,435,107481,107481,65-67 Peel Street WEST MELBOURNE 3003,West Melbourne (Residential),The Drunken Poet Pty Ltd,"Ground , 65 Peel Street WEST MELBOURNE 3003",50,144.9555,-37.80667,"-37.80667, 144.9555"
2017,613,595153,109643,166 Albert Street EAST MELBOURNE 3002,East Melbourne,Cohen Cellars Wine Bar,"Shop 3, 166 Albert Street EAST MELBOURNE 3002",40,144.98562,-37.81005,"-37.81005, 144.98562"
2017,658,110266,110266,120 Brunton Avenue JOLIMONT 3002,East Melbourne,Spotless Services,Part 120 Brunton Avenue JOLIMONT 3002,2800,144.98319,-37.82001,"-37.82001, 144.98319"
2017,730,110401,110401,334-342 City Road SOUTHBANK 3006,Southbank,Urban Central Accomodation / bar334,334-342 City Road SOUTHBANK 3006,334,144.95735,-37.82784,"-37.82784, 144.95735"
2017,730,110473,110473,65-73 Haig Street SOUTHBANK 3006,Southbank,The Backlot Studios,65-71 Haig Street SOUTHBANK 3006,78,144.95656,-37.82789,"-37.82789, 144.95656"
2017,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,P J O'Briens Irish Pub & Side Bar,"Shop 12, Ground , 3 Southgate Avenue SOUTHBANK 3006",549,144.9663,-37.82072,"-37.82072, 144.9663"
2017,753,598987,598987,Evan Walker Bridge SOUTHBANK 3006,Southbank,Ponyfish Island,"Kiosk ,  Evan Walker Bridge SOUTHBANK 3006",150,144.96506,-37.81983,"-37.81983, 144.96506"
2017,801,110326,110326,4 Riverside Quay SOUTHBANK 3006,Southbank,Soho Restaurant & Bar,"Part Ground , 4 Riverside Quay SOUTHBANK 3006",200,144.96337,-37.82092,"-37.82092, 144.96337"
2017,807,108054,108054,40-56 Queens Bridge Street SOUTHBANK 3006,Southbank,Mesh/Tonic Bar,"Part Ground , 40-56 Queens Bridge Street SOUTHBANK 3006",300,144.96002,-37.82398,"-37.82398, 144.96002"
2017,808,110385,110385,174-184 City Road SOUTHBANK 3006,Southbank,Rumour Restaurant Bar & Lounge,38 City Road SOUTHBANK 3006,100,144.96192,-37.82384,"-37.82384, 144.96192"
2017,861,102503,102503,161-173 Domain Road SOUTH YARRA 3141,South Yarra,Botanical Hotel,169 Domain Road SOUTH YARRA 3141,245,144.9817,-37.83432,"-37.83432, 144.9817"
2017,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,Locker Room Club Bar,"Part Ground , 140 Harbour Esplanade DOCKLANDS 3008",500,144.94756,-37.81674,"-37.81674, 144.94756"
2017,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,Legends Bar,"Part Level 1, 140 Harbour Esplanade DOCKLANDS 3008",250,144.94756,-37.81674,"-37.81674, 144.94756"
2017,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,The Medallion Club,"Part Level 1, 140 Harbour Esplanade DOCKLANDS 3008",5000,144.94756,-37.81674,"-37.81674, 144.94756"
2017,1104,576024,576023,747-757 Bourke Street DOCKLANDS 3008,Docklands,The Nixon Hotel,749 Bourke Street DOCKLANDS 3008,300,144.94799,-37.81938,"-37.81938, 144.94799"
2017,1110,620312,593737,23-37 Star Crescent DOCKLANDS 3008,Docklands,Harbour Town Hotel,12 Star Crescent DOCKLANDS 3008,498,144.93793,-37.81317,"-37.81317, 144.93793"
2018,6,578324,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Transit Rooftop Bar,"Tenancy 29, Level 2, 2 Swanston Street MELBOURNE 3000",200,144.96994,-37.81778,"-37.81778, 144.96994"
2018,6,578327,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Zinc at Federation Square,"Tenancy 18, 2 Swanston Street MELBOURNE 3000",1000,144.96994,-37.81778,"-37.81778, 144.96994"
2018,11,103984,103984,566-580 Flinders Street MELBOURNE 3000,Melbourne (CBD),UBar,8 Flinders Street MELBOURNE 3000,128,144.95534,-37.82071,"-37.82071, 144.95534"
2018,11,108971,108971,561-585 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Holiday Inn On Flinders Melbourne,561-585 Flinders Lane MELBOURNE 3000,100,144.9551,-37.8202,"-37.8202, 144.9551"
2018,12,104824,104824,11A Highlander Lane MELBOURNE 3000,Melbourne (CBD),Highlander Bar,11A Highlander Lane MELBOURNE 3000,202,144.95797,-37.8197,"-37.8197, 144.95797"
2018,14,101099,101099,16-26 Bond Street MELBOURNE 3000,Melbourne (CBD),Bond Bar,"Ground , 20-24 Bond Street MELBOURNE 3000",500,144.96306,-37.81815,"-37.81815, 144.96306"
2018,14,103165,103165,1-5 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Dreams Gentlemen's Club,288 Elizabeth Street MELBOURNE 3000,160,144.96461,-37.81806,"-37.81806, 144.96461"
2018,15,103944,103944,277-279 Flinders Lane MELBOURNE 3000,Melbourne (CBD),The Mill House Bar,"Unit 1, Basement , 277 Flinders Lane MELBOURNE 3000",400,144.9653,-37.81724,"-37.81724, 144.9653"
2018,17,103592,103592,11-37 Exhibition Street MELBOURNE 3000,Melbourne (CBD),The Fair Trader Cafe,"Level 2, 11 Exhibition Street MELBOURNE 3000",118,144.97173,-37.81546,"-37.81546, 144.97173"
2018,17,103924,103924,107-109 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Jack & Bones,"Basement , 107 Flinders Lane MELBOURNE 3000",230,144.97083,-37.81561,"-37.81561, 144.97083"
2018,17,103925,103925,121-123 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Sake Restaurant and Bar,"Unit 1, Gnd & Bmt , 121 Flinders Lane MELBOURNE 3000",350,144.97051,-37.81567,"-37.81567, 144.97051"
2018,21,606461,606461,607-623 Collins Street MELBOURNE 3000,Melbourne (CBD),Batman's Hill On Collins Hotel,607-623 Collins Street MELBOURNE 3000,1500,144.95469,-37.81929,"-37.81929, 144.95469"
2018,27,102064,102064,69-73 Collins Street MELBOURNE 3000,Melbourne (CBD),Harley House,"Basement , 71 Collins Street MELBOURNE 3000",210,144.97135,-37.81434,"-37.81434, 144.97135"
2018,27,541562,102071,121-131 Collins Street MELBOURNE 3000,Melbourne (CBD),RU-CO,"Part UprGround , 121-131 Collins Street MELBOURNE 3000",400,144.96981,-37.81512,"-37.81512, 144.96981"
2018,27,597183,102071,121-131 Collins Street MELBOURNE 3000,Melbourne (CBD),Spice Market,"Part LwrGround , 121-131 Collins Street MELBOURNE 3000",800,144.96981,-37.81512,"-37.81512, 144.96981"
2018,33,100727,100727,5-9 Bank Place MELBOURNE 3000,Melbourne (CBD),Mitre Tavern,5-9 Bank Place MELBOURNE 3000,300,144.96029,-37.8168,"-37.8168, 144.96029"
2018,33,100730,100730,12-16 Bank Place MELBOURNE 3000,Melbourne (CBD),Melbourne Savage Club,12-16 Bank Place MELBOURNE 3000,90,144.96058,-37.81655,"-37.81655, 144.96058"
2018,33,102124,102124,430-442 Collins Street MELBOURNE 3000,Melbourne (CBD),The Mug House,"Part Ground , 440 Collins Street MELBOURNE 3000",80,144.95976,-37.81703,"-37.81703, 144.95976"
2018,33,105937,105937,435-443 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Marrakech Bar,"LwrGround , 25 Little Collins Street MELBOURNE 3000",200,144.9601,-37.8164,"-37.8164, 144.9601"
